from_node,to_node,from_bus,to_bus,phase,line_name,linecode,nph_line,length,R_per_len,X_per_len,C_per_len,R_full,X_full,C_full,u_idx,v_idx,from_base_kv,to_base_kv,length_unit
m1047552.3,m1047548.3,m1047552,m1047548,3,Line.ln6169252-1,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.019359109,0.663007,0.8673,8.57671,0.012835224780763,0.0167901552357,0.16603746375139,2255,3410,7.199557856794634,7.199557856794634,km
m1047699.1,p859135.1,m1047699,p859135,1,Line.ln6392124-1,1ph-2_acsrxx2_acsr,1,0.007143234,1.1223,0.896365,6.495819999999999,0.0080168515182,0.00640294494441,0.046401162281879994,880,1371,7.199557856794634,7.199557856794634,km
p859135.1,m1047699.1,p859135,m1047699,1,Line.ln6392124-1,1ph-2_acsrxx2_acsr,1,0.007143234,1.1223,0.896365,6.495819999999999,0.0080168515182,0.00640294494441,0.046401162281879994,1371,880,7.199557856794634,7.199557856794634,km
l3254207.1,m1069390.1,l3254207,m1069390,1,Line.ln5532739-1,1ph-4_acsrxx4_acsr,1,0.070889737,1.67466,0.93456,6.32285,0.11871620696441999,0.06625071261071999,0.44822517359044994,49,2435,7.199557856794634,7.199557856794634,km
m1069390.1,l3254207.1,m1069390,l3254207,1,Line.ln5532739-1,1ph-4_acsrxx4_acsr,1,0.070889737,1.67466,0.93456,6.32285,0.11871620696441999,0.06625071261071999,0.44822517359044994,2435,49,7.199557856794634,7.199557856794634,km
m1010017.1,m1010016.1,m1010017,m1010016,1,Line.ln5768778-1,1ph-2_acsrxx2_acsr,1,0.18080668,1.1223,0.896365,6.495819999999999,0.20291933696400002,0.1620687797182,1.1744876480775999,3457,2689,7.199557856794634,7.199557856794634,km
m1010016.1,m1010017.1,m1010016,m1010017,1,Line.ln5768778-1,1ph-2_acsrxx2_acsr,1,0.18080668,1.1223,0.896365,6.495819999999999,0.20291933696400002,0.1620687797182,1.1744876480775999,2689,3457,7.199557856794634,7.199557856794634,km
m1142814.1,m1142810.1,m1142814,m1142810,1,Line.ln5957494-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.30092212,1.6834,0.9273,7.600980000000001,0.506572296808,0.279045081876,2.2873030156776,2960,3472,7.199557856794634,7.199557856794634,km
m1142810.1,m1142814.1,m1142810,m1142814,1,Line.ln5957494-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.30092212,1.6834,0.9273,7.600980000000001,0.506572296808,0.279045081876,2.2873030156776,3472,2960,7.199557856794634,7.199557856794634,km
m1142814.2,m1142810.2,m1142814,m1142810,2,Line.ln5957494-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.30092212,1.67686,0.932728,7.88811,0.5046042661432,0.28067848714336,2.3737067839932,2961,3471,7.199557856794634,7.199557856794634,km
m1142810.2,m1142814.2,m1142810,m1142814,2,Line.ln5957494-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.30092212,1.67686,0.932728,7.88811,0.5046042661432,0.28067848714336,2.3737067839932,3471,2961,7.199557856794634,7.199557856794634,km
m1142814.3,m1142810.3,m1142814,m1142810,3,Line.ln5957494-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.30092212,1.68543,0.925637,7.78037,0.5071831687116001,0.27854464839044,2.3412854347844,2962,3473,7.199557856794634,7.199557856794634,km
m1142810.3,m1142814.3,m1142810,m1142814,3,Line.ln5957494-1,3ph_h-4_acsr4_acsr4_acsr4_acsr,3,0.30092212,1.68543,0.925637,7.78037,0.5071831687116001,0.27854464839044,2.3412854347844,3473,2962,7.199557856794634,7.199557856794634,km
l2973151.1,m1069187.1,l2973151,m1069187,1,Line.ln5472351-1,1ph-4_acsrxx4_acsr,1,0.07676317,1.67466,0.93456,6.32285,0.1285522102722,0.0717397881552,0.48536200943450003,250,3529,7.199557856794634,7.199557856794634,km
m1069187.1,l2973151.1,m1069187,l2973151,1,Line.ln5472351-1,1ph-4_acsrxx4_acsr,1,0.07676317,1.67466,0.93456,6.32285,0.1285522102722,0.0717397881552,0.48536200943450003,3529,250,7.199557856794634,7.199557856794634,km
n1141473.1,l3216350.1,n1141473,l3216350,1,Line.ln6108140-3,1ph-4_acsrxx4_acsr,1,0.041248108,1.67466,0.93456,6.32285,0.06907655654328,0.03854883181248,0.2608055996678,990,3733,7.199557856794634,7.199557856794634,km
l3216350.1,n1141473.1,l3216350,n1141473,1,Line.ln6108140-3,1ph-4_acsrxx4_acsr,1,0.041248108,1.67466,0.93456,6.32285,0.06907655654328,0.03854883181248,0.2608055996678,3733,990,7.199557856794634,7.199557856794634,km
n1136668.2,l3029506.2,n1136668,l3029506,2,Line.ln6201698-3,1ph-x2_acsrx4_acsr,1,0.043293375,1.12339,0.937794,6.495819999999999,0.04863534454125001,0.04060026731475,0.2812259711925,2087,1469,7.199557856794634,7.199557856794634,km
l3029506.2,n1136668.2,l3029506,n1136668,2,Line.ln6201698-3,1ph-x2_acsrx4_acsr,1,0.043293375,1.12339,0.937794,6.495819999999999,0.04863534454125001,0.04060026731475,0.2812259711925,1469,2087,7.199557856794634,7.199557856794634,km
l3066830.2,l3197660.2,l3066830,l3197660,2,Line.ln6350570-1,1ph-x4_acsrx4_acsr,1,0.13353763,1.67466,0.93456,6.32285,0.2236301274558,0.12479892749279999,0.8443384038455,2762,3734,7.199557856794634,7.199557856794634,km
l3197660.2,l3066830.2,l3197660,l3066830,2,Line.ln6350570-1,1ph-x4_acsrx4_acsr,1,0.13353763,1.67466,0.93456,6.32285,0.2236301274558,0.12479892749279999,0.8443384038455,3734,2762,7.199557856794634,7.199557856794634,km
m1026880.1,m1026874.1,m1026880,m1026874,1,Line.ln6290241-1,1ph-2_acsrxx2_acsr,1,0.073473227,1.1223,0.896365,6.495819999999999,0.0824590026621,0.065858829119855,0.47726885741113995,3735,3436,7.199557856794634,7.199557856794634,km
m1026874.1,m1026880.1,m1026874,m1026880,1,Line.ln6290241-1,1ph-2_acsrxx2_acsr,1,0.073473227,1.1223,0.896365,6.495819999999999,0.0824590026621,0.065858829119855,0.47726885741113995,3436,3735,7.199557856794634,7.199557856794634,km
l2710508.2,l2822860.2,l2710508,l2822860,2,Line.ln5562920-1,1ph-x2_acsrx2_acsr,1,0.13896083,1.1223,0.896365,6.495819999999999,0.15595573950900002,0.12455962438295,0.9026645387305999,2266,3736,7.199557856794634,7.199557856794634,km
l2822860.2,l2710508.2,l2822860,l2710508,2,Line.ln5562920-1,1ph-x2_acsrx2_acsr,1,0.13896083,1.1223,0.896365,6.495819999999999,0.15595573950900002,0.12455962438295,0.9026645387305999,3736,2266,7.199557856794634,7.199557856794634,km
m1089122.3,m1089132.3,m1089122,m1089132,3,Line.ln6108137-1,1ph-xx4_wpal4_wpal,1,0.076079413,1.63382,0.89683,6.32285,0.12430006654766,0.06823029996079,0.48103871648705,1638,3223,7.199557856794634,7.199557856794634,km
m1089132.3,m1089122.3,m1089132,m1089122,3,Line.ln6108137-1,1ph-xx4_wpal4_wpal,1,0.076079413,1.63382,0.89683,6.32285,0.12430006654766,0.06823029996079,0.48103871648705,3223,1638,7.199557856794634,7.199557856794634,km
l3101787.1,l3027132.1,l3101787,l3027132,1,Line.ln5621885-1,1ph-4_acsrxx4_acsr,1,0.038897488,1.67466,0.93456,6.32285,0.06514006725408,0.03635203638528,0.2459429820008,3737,3738,7.199557856794634,7.199557856794634,km
l3027132.1,l3101787.1,l3027132,l3101787,1,Line.ln5621885-1,1ph-4_acsrxx4_acsr,1,0.038897488,1.67466,0.93456,6.32285,0.06514006725408,0.03635203638528,0.2459429820008,3738,3737,7.199557856794634,7.199557856794634,km
m1047752.1,m1047750.1,m1047752,m1047750,1,Line.ln5926298-1,1ph-4_acsrxx4_acsr,1,0.071349619,1.67466,0.93456,6.32285,0.11948635295454,0.06668049993264,0.45113293849415,811,3405,7.199557856794634,7.199557856794634,km
m1047750.1,m1047752.1,m1047750,m1047752,1,Line.ln5926298-1,1ph-4_acsrxx4_acsr,1,0.071349619,1.67466,0.93456,6.32285,0.11948635295454,0.06668049993264,0.45113293849415,3405,811,7.199557856794634,7.199557856794634,km
p829961.1,n1141476.1,p829961,n1141476,1,Line.ln5686245-2,1ph-2_acsrxx4_wpal,1,0.009890282,1.12597,0.935645,6.495819999999999,0.01113616082354,0.00925379290189,0.06424549162123999,745,3561,7.199557856794634,7.199557856794634,km
n1141476.1,p829961.1,n1141476,p829961,1,Line.ln5686245-2,1ph-2_acsrxx4_wpal,1,0.009890282,1.12597,0.935645,6.495819999999999,0.01113616082354,0.00925379290189,0.06424549162123999,3561,745,7.199557856794634,7.199557856794634,km
l3727708.1,m3949157.1,l3727708,m3949157,1,Line.ln6991377-16,1ph-2_acsrxx2_acsr,1,0.005075374,1.1223,0.896365,6.495819999999999,0.0056960922402,0.00454938761551,0.03296871593667999,2684,1899,7.199557856794634,7.199557856794634,km
m3949157.1,l3727708.1,m3949157,l3727708,1,Line.ln6991377-16,1ph-2_acsrxx2_acsr,1,0.005075374,1.1223,0.896365,6.495819999999999,0.0056960922402,0.00454938761551,0.03296871593667999,1899,2684,7.199557856794634,7.199557856794634,km
m1047371.2,p841985.2,m1047371,p841985,2,Line.ln8968081-1,1p_1/0_axnj_db,1,0.002459781,0.958962,0.541276,25.92348339844129,0.002358836507322,0.0013314204205559998,0.06376609191730132,3156,3559,7.199557856794634,7.199557856794634,km
p841985.2,m1047371.2,p841985,m1047371,2,Line.ln8968081-1,1p_1/0_axnj_db,1,0.002459781,0.958962,0.541276,25.92348339844129,0.002358836507322,0.0013314204205559998,0.06376609191730132,3559,3156,7.199557856794634,7.199557856794634,km
l3030203.3,l3179673.3,l3030203,l3179673,3,Line.ln5957496-1,1ph-xx4_acsr4_acsr,1,0.054166013,1.67466,0.93456,6.32285,0.09070965533058,0.05062138910928,0.34248357529705,3329,3739,7.199557856794634,7.199557856794634,km
l3179673.3,l3030203.3,l3179673,l3030203,3,Line.ln5957496-1,1ph-xx4_acsr4_acsr,1,0.054166013,1.67466,0.93456,6.32285,0.09070965533058,0.05062138910928,0.34248357529705,3739,3329,7.199557856794634,7.199557856794634,km
n1138598.1,m1069376.1,n1138598,m1069376,1,Line.ln6229829-3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.014821554,0.66087,0.869947,8.3452,0.00979512039198,0.012893966437638,0.1236888324408,2237,3431,7.199557856794634,7.199557856794634,km
m1069376.1,n1138598.1,m1069376,n1138598,1,Line.ln6229829-3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.014821554,0.66087,0.869947,8.3452,0.00979512039198,0.012893966437638,0.1236888324408,3431,2237,7.199557856794634,7.199557856794634,km
n1138598.2,m1069376.2,n1138598,m1069376,2,Line.ln6229829-3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.014821554,0.653999,0.878528,8.72099,0.009693281494446,0.013021150192512,0.12925862421846002,2238,3430,7.199557856794634,7.199557856794634,km
m1069376.2,n1138598.2,m1069376,n1138598,2,Line.ln6229829-3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.014821554,0.653999,0.878528,8.72099,0.009693281494446,0.013021150192512,0.12925862421846002,3430,2238,7.199557856794634,7.199557856794634,km
n1138598.3,m1069376.3,n1138598,m1069376,3,Line.ln6229829-3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.014821554,0.663007,0.8673,8.57671,0.009826794052878,0.0128547337842,0.12712017040734,2239,3432,7.199557856794634,7.199557856794634,km
m1069376.3,n1138598.3,m1069376,n1138598,3,Line.ln6229829-3,3ph_h-2/0_acsr2/0_acsr2/0_acsr2_acsr,3,0.014821554,0.663007,0.8673,8.57671,0.009826794052878,0.0128547337842,0.12712017040734,3432,2239,7.199557856794634,7.199557856794634,km
p850400.3,221-311595.3,p850400,221-311595,3,Line.ln8979344-1,1p_1/0_axnj_db,1,0.007008599,0.958962,0.541276,25.92348339844129,0.006720980114238,0.003793586432324,0.18168729982283224,1153,3466,7.199557856794634,7.199557856794634,km
221-311595.3,p850400.3,221-311595,p850400,3,Line.ln8979344-1,1p_1/0_axnj_db,1,0.007008599,0.958962,0.541276,25.92348339844129,0.006720980114238,0.003793586432324,0.18168729982283224,3466,1153,7.199557856794634,7.199557856794634,km
m1009651.3,l2879092.3,m1009651,l2879092,3,Line.ln5774488-1,1ph-xx2_acsr2_acsr,1,0.052730212,1.1223,0.896365,6.495819999999999,0.0591791169276,0.047265516479379995,0.34252596571384,2715,3740,7.199557856794634,7.199557856794634,km
l2879092.3,m1009651.3,l2879092,m1009651,3,Line.ln5774488-1,1ph-xx2_acsr2_acsr,1,0.052730212,1.1223,0.896365,6.495819999999999,0.0591791169276,0.047265516479379995,0.34252596571384,3740,2715,7.199557856794634,7.199557856794634,km
m1026361.1,m1026366.1,m1026361,m1026366,1,Line.ln5744340-1,1ph-4_wpalxx4_acsr,1,0.069964337,1.63124,0.898979,6.32285,0.11412862508788,0.062896469711923,0.44237400820045,209,2385,7.199557856794634,7.199557856794634,km
m1026366.1,m1026361.1,m1026366,m1026361,1,Line.ln5744340-1,1ph-4_wpalxx4_acsr,1,0.069964337,1.63124,0.898979,6.32285,0.11412862508788,0.062896469711923,0.44237400820045,2385,209,7.199557856794634,7.199557856794634,km
m1047316.1,l3216370.1,m1047316,l3216370,1,Line.ln5593253-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.014696401,1.68626,0.924966,7.600980000000001,0.02478195315026,0.013593671247365999,0.11170705007298001,1506,1889,7.199557856794634,7.199557856794634,km
l3216370.1,m1047316.1,l3216370,m1047316,1,Line.ln5593253-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.014696401,1.68626,0.924966,7.600980000000001,0.02478195315026,0.013593671247365999,0.11170705007298001,1889,1506,7.199557856794634,7.199557856794634,km
m1047316.2,l3216370.2,m1047316,l3216370,2,Line.ln5593253-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.014696401,1.6795,0.930531,7.88811,0.0246826054795,0.013675456718930999,0.11592682769211,1507,1890,7.199557856794634,7.199557856794634,km
l3216370.2,m1047316.2,l3216370,m1047316,2,Line.ln5593253-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.014696401,1.6795,0.930531,7.88811,0.0246826054795,0.013675456718930999,0.11592682769211,1890,1507,7.199557856794634,7.199557856794634,km
m1047316.3,l3216370.3,m1047316,l3216370,3,Line.ln5593253-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.014696401,1.68836,0.923261,7.78037,0.02481281559236,0.013568613883660999,0.11434343744836999,1508,1891,7.199557856794634,7.199557856794634,km
l3216370.3,m1047316.3,l3216370,m1047316,3,Line.ln5593253-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.014696401,1.68836,0.923261,7.78037,0.02481281559236,0.013568613883660999,0.11434343744836999,1891,1508,7.199557856794634,7.199557856794634,km
221-308718.1,l2803199.1,221-308718,l2803199,1,Line.ln8979251-2,3p_1/0_axnj_db,3,0.033677255,0.8175563333333333,0.2761373333333333,48.6655390619471,0.02753305311453167,0.009299547389686667,1.6389217687016535,1731,3741,7.199557856794634,7.199557856794634,km
l2803199.1,221-308718.1,l2803199,221-308718,1,Line.ln8979251-2,3p_1/0_axnj_db,3,0.033677255,0.8175563333333333,0.2761373333333333,48.6655390619471,0.02753305311453167,0.009299547389686667,1.6389217687016535,3741,1731,7.199557856794634,7.199557856794634,km
221-308718.2,l2803199.2,221-308718,l2803199,2,Line.ln8979251-2,3p_1/0_axnj_db,3,0.033677255,0.8175563333333333,0.2761373333333333,48.6655390619471,0.02753305311453167,0.009299547389686667,1.6389217687016535,1732,3742,7.199557856794634,7.199557856794634,km
l2803199.2,221-308718.2,l2803199,221-308718,2,Line.ln8979251-2,3p_1/0_axnj_db,3,0.033677255,0.8175563333333333,0.2761373333333333,48.6655390619471,0.02753305311453167,0.009299547389686667,1.6389217687016535,3742,1732,7.199557856794634,7.199557856794634,km
221-308718.3,l2803199.3,221-308718,l2803199,3,Line.ln8979251-2,3p_1/0_axnj_db,3,0.033677255,0.8175563333333333,0.2761373333333333,48.6655390619471,0.02753305311453167,0.009299547389686667,1.6389217687016535,1733,3743,7.199557856794634,7.199557856794634,km
l2803199.3,221-308718.3,l2803199,221-308718,3,Line.ln8979251-2,3p_1/0_axnj_db,3,0.033677255,0.8175563333333333,0.2761373333333333,48.6655390619471,0.02753305311453167,0.009299547389686667,1.6389217687016535,3743,1733,7.199557856794634,7.199557856794634,km
l2897767.3,l3254208.3,l2897767,l3254208,3,Line.ln6199511-1,1ph-xx4_acsr4_acsr,1,0.13009723,1.67466,0.93456,6.32285,0.21786862719180003,0.1215836672688,0.8225852707055,2114,3744,7.199557856794634,7.199557856794634,km
l3254208.3,l2897767.3,l3254208,l2897767,3,Line.ln6199511-1,1ph-xx4_acsr4_acsr,1,0.13009723,1.67466,0.93456,6.32285,0.21786862719180003,0.1215836672688,0.8225852707055,3744,2114,7.199557856794634,7.199557856794634,km
m1027055.1,n1147865.1,m1027055,n1147865,1,Line.ln6379450-2,1ph-2_acsrxx2_acsr,1,0.016775133,1.1223,0.896365,6.495819999999999,0.018826731765900002,0.015036642091545,0.10896824444405999,2390,1669,7.199557856794634,7.199557856794634,km
n1147865.1,m1027055.1,n1147865,m1027055,1,Line.ln6379450-2,1ph-2_acsrxx2_acsr,1,0.016775133,1.1223,0.896365,6.495819999999999,0.018826731765900002,0.015036642091545,0.10896824444405999,1669,2390,7.199557856794634,7.199557856794634,km
m1089173.3,m1089174.3,m1089173,m1089174,3,Line.ln5562923-1,1ph-xx4_acsr4_wpal,1,0.029566075,1.67723,0.932411,6.32285,0.04958910797225,0.027567733556825,0.18694185731375,194,2896,7.199557856794634,7.199557856794634,km
m1089174.3,m1089173.3,m1089174,m1089173,3,Line.ln5562923-1,1ph-xx4_acsr4_wpal,1,0.029566075,1.67723,0.932411,6.32285,0.04958910797225,0.027567733556825,0.18694185731375,2896,194,7.199557856794634,7.199557856794634,km
p830058.3,m1166370.3,p830058,m1166370,3,Line.ln5776833-1,1ph-xx4_wpal4_wpal,1,0.008867889,1.63382,0.89683,6.32285,0.01448853440598,0.00795298889187,0.05607033196365,2981,812,7.199557856794634,7.199557856794634,km
m1166370.3,p830058.3,m1166370,p830058,3,Line.ln5776833-1,1ph-xx4_wpal4_wpal,1,0.008867889,1.63382,0.89683,6.32285,0.01448853440598,0.00795298889187,0.05607033196365,812,2981,7.199557856794634,7.199557856794634,km
m1027027.3,m1027014.3,m1027027,m1027014,3,Line.ln6290201-1,1ph-xx4_acsr4_acsr,1,0.16802828,1.67466,0.93456,6.32285,0.2813902393848,0.1570325093568,1.062417610198,1032,3745,7.199557856794634,7.199557856794634,km
m1027014.3,m1027027.3,m1027014,m1027027,3,Line.ln6290201-1,1ph-xx4_acsr4_acsr,1,0.16802828,1.67466,0.93456,6.32285,0.2813902393848,0.1570325093568,1.062417610198,3745,1032,7.199557856794634,7.199557856794634,km
m1008733.2,l3225319.2,m1008733,l3225319,2,Line.ln5644817-1,1ph-x4_wpalx4_wpal,1,0.013720269,1.63382,0.89683,6.32285,0.02241644989758,0.01230474884727,0.08675120284665,2843,3340,7.199557856794634,7.199557856794634,km
l3225319.2,m1008733.2,l3225319,m1008733,2,Line.ln5644817-1,1ph-x4_wpalx4_wpal,1,0.013720269,1.63382,0.89683,6.32285,0.02241644989758,0.01230474884727,0.08675120284665,3340,2843,7.199557856794634,7.199557856794634,km
r18241.1,m1047763.1,r18241,m1047763,1,Line.ln6259989-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.06904958,1.68626,0.924966,7.600980000000001,0.11643554477080001,0.06386851381427999,0.5248444765884,855,648,7.199557856794634,7.199557856794634,km
m1047763.1,r18241.1,m1047763,r18241,1,Line.ln6259989-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.06904958,1.68626,0.924966,7.600980000000001,0.11643554477080001,0.06386851381427999,0.5248444765884,648,855,7.199557856794634,7.199557856794634,km
r18241.2,m1047763.2,r18241,m1047763,2,Line.ln6259989-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.06904958,1.6795,0.930531,7.88811,0.11596876961,0.06425277472698,0.5446706824938,856,649,7.199557856794634,7.199557856794634,km
m1047763.2,r18241.2,m1047763,r18241,2,Line.ln6259989-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.06904958,1.6795,0.930531,7.88811,0.11596876961,0.06425277472698,0.5446706824938,649,856,7.199557856794634,7.199557856794634,km
r18241.3,m1047763.3,r18241,m1047763,3,Line.ln6259989-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.06904958,1.68836,0.923261,7.78037,0.1165805488888,0.06375078428038,0.5372312807445999,857,650,7.199557856794634,7.199557856794634,km
m1047763.3,r18241.3,m1047763,r18241,3,Line.ln6259989-1,3ph_h-4_acsr4_acsr4_acsr4_wpal,3,0.06904958,1.68836,0.923261,7.78037,0.1165805488888,0.06375078428038,0.5372312807445999,650,857,7.199557856794634,7.199557856794634,km
m1047432.1,m1047433.1,m1047432,m1047433,1,Line.ln5502534-1,1ph-2_acsrxx2_acsr,1,0.045839121,1.1223,0.896365,6.495819999999999,0.0514452454983,0.04108858369516499,0.29776267897421993,1255,3746,7.199557856794634,7.199557856794634,km
m1047433.1,m1047432.1,m1047433,m1047432,1,Line.ln5502534-1,1ph-2_acsrxx2_acsr,1,0.045839121,1.1223,0.896365,6.495819999999999,0.0514452454983,0.04108858369516499,0.29776267897421993,3746,1255,7.199557856794634,7.199557856794634,km
m1125989.1,m1125990.1,m1125989,m1125990,1,Line.ln5807070-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.004902735,0.270019,0.695974,9.13606,0.0013238316019650001,0.00341217608889,0.0447916811241,2134,3370,7.199557856794634,7.199557856794634,km
m1125990.1,m1125989.1,m1125990,m1125989,1,Line.ln5807070-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.004902735,0.270019,0.695974,9.13606,0.0013238316019650001,0.00341217608889,0.0447916811241,3370,2134,7.199557856794634,7.199557856794634,km
m1125989.2,m1125990.2,m1125989,m1125990,2,Line.ln5807070-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.004902735,0.264634,0.708729,9.62226,0.00129743037399,0.0034747104738150005,0.0471753908811,2135,3371,7.199557856794634,7.199557856794634,km
m1125990.2,m1125989.2,m1125990,m1125989,2,Line.ln5807070-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.004902735,0.264634,0.708729,9.62226,0.00129743037399,0.0034747104738150005,0.0471753908811,3371,2135,7.199557856794634,7.199557856794634,km
m1125989.3,m1125990.3,m1125989,m1125990,3,Line.ln5807070-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.004902735,0.271698,0.692021,9.43197,0.00133206329403,0.003392795577435,0.04624244943795,2136,3372,7.199557856794634,7.199557856794634,km
m1125990.3,m1125989.3,m1125990,m1125989,3,Line.ln5807070-1,3ph_h-397_acsr397_acsr397_acsr2/0_acsr,3,0.004902735,0.271698,0.692021,9.43197,0.00133206329403,0.003392795577435,0.04624244943795,3372,2136,7.199557856794634,7.199557856794634,km
l3254870.3,m1125943.3,l3254870,m1125943,3,Line.ln6030576-1,1ph-xx2_acsr2_acsr,1,0.47797118,1.1223,0.896365,6.495819999999999,0.536427055314,0.4284366367607,3.1048147504676,2798,3435,7.199557856794634,7.199557856794634,km
m1125943.3,l3254870.3,m1125943,l3254870,3,Line.ln6030576-1,1ph-xx2_acsr2_acsr,1,0.47797118,1.1223,0.896365,6.495819999999999,0.536427055314,0.4284366367607,3.1048147504676,3435,2798,7.199557856794634,7.199557856794634,km
m1069411.1,l2991905.1,m1069411,l2991905,1,Line.ln6290202-1,1ph-2_acsrxx2_acsr,1,0.056339822,1.1223,0.896365,6.495819999999999,0.06323018223060001,0.05050104454703,0.36597334254403996,1113,3747,7.199557856794634,7.199557856794634,km
l2991905.1,m1069411.1,l2991905,m1069411,1,Line.ln6290202-1,1ph-2_acsrxx2_acsr,1,0.056339822,1.1223,0.896365,6.495819999999999,0.06323018223060001,0.05050104454703,0.36597334254403996,3747,1113,7.199557856794634,7.199557856794634,km
