node,bus,phase,electrical_distance_ohm,reachable
sx2916598a.2,sx2916598a,2,nan,False
sx3048212a.1,sx3048212a,1,32.27618823325005,True
sx3048212a.2,sx3048212a,2,nan,False
sx2691973a.1,sx2691973a,1,32.38986424685086,True
sx2691973a.2,sx2691973a,2,nan,False
sx2954357a.1,sx2954357a,1,32.49727085512709,True
sx2954357a.2,sx2954357a,2,nan,False
sx2841639a.1,sx2841639a,1,31.48655285997037,True
sx2841639a.2,sx2841639a,2,nan,False
sx2804262a.1,sx2804262a,1,31.380947450359017,True
sx2804262a.2,sx2804262a,2,nan,False
sx2973165a.1,sx2973165a,1,31.375512366264218,True
sx2973165a.2,sx2973165a,2,nan,False
sx2785529c.1,sx2785529c,1,nan,False
sx2785529c.2,sx2785529c,2,nan,False
sx3197646b.1,sx3197646b,1,31.445920377547644,True
sx3197646b.2,sx3197646b,2,31.53952892041665,True
sx3141389a.1,sx3141389a,1,33.450230620175695,True
sx3141389a.2,sx3141389a,2,nan,False
sx3197618a.1,sx3197618a,1,33.62819060966713,True
sx3197618a.2,sx3197618a,2,nan,False
sx2691936a.1,sx2691936a,1,33.26423252962544,True
sx2691936a.2,sx2691936a,2,nan,False
sx3216336a.1,sx3216336a,1,33.09822860637027,True
sx3216336a.2,sx3216336a,2,nan,False
sx3216337a.1,sx3216337a,1,33.12241942668268,True
sx3216337a.2,sx3216337a,2,nan,False
sx2841615a.1,sx2841615a,1,32.96413491828568,True
sx2841615a.2,sx2841615a,2,nan,False
sx2954348a.1,sx2954348a,1,32.77699209898019,True
sx2954348a.2,sx2954348a,2,nan,False
sx3235249a.1,sx3235249a,1,32.68198309088095,True
sx3235249a.2,sx3235249a,2,nan,False
sx2916599a.1,sx2916599a,1,32.41554355989938,True
sx2916599a.2,sx2916599a,2,nan,False
sx3122816b.1,sx3122816b,1,33.08590081840845,True
sx3122816b.2,sx3122816b,2,33.035986423419985,True
sx3160103c.1,sx3160103c,1,34.102282980827376,True
sx3160103c.2,sx3160103c,2,nan,False
sx2935556b.1,sx2935556b,1,nan,False
sx2935556b.2,sx2935556b,2,35.12220463170355,True
sx3104124b.1,sx3104124b,1,nan,False
sx3104124b.2,sx3104124b,2,35.03681173914528,True
sx2970804c.1,sx2970804c,1,nan,False
sx2970804c.2,sx2970804c,2,nan,False
sx3176661c.1,sx3176661c,1,nan,False
sx3176661c.2,sx3176661c,2,nan,False
sx3048937c.1,sx3048937c,1,nan,False
sx3048937c.2,sx3048937c,2,nan,False
sx2804957c.1,sx2804957c,1,nan,False
sx2804957c.2,sx2804957c,2,nan,False
sx2767343c.1,sx2767343c,1,nan,False
sx2767343c.2,sx2767343c,2,nan,False
sx3179608c.1,sx3179608c,1,nan,False
sx3179608c.2,sx3179608c,2,nan,False
sx3086002c.1,sx3086002c,1,nan,False
sx3086002c.2,sx3086002c,2,nan,False
sx2842330c.1,sx2842330c,1,nan,False
sx2842330c.2,sx2842330c,2,nan,False
sx3235945c.1,sx3235945c,1,nan,False
sx3235945c.2,sx3235945c,2,nan,False
sx2955006c.1,sx2955006c,1,nan,False
sx2955006c.2,sx2955006c,2,nan,False
sx2692600c.1,sx2692600c,1,nan,False
sx2692600c.2,sx2692600c,2,nan,False
sx3235946a.1,sx3235946a,1,27.027089844436915,True
sx3235946a.2,sx3235946a,2,nan,False
sx3011229a.1,sx3011229a,1,27.515614634204134,True
sx3011229a.2,sx3011229a,2,nan,False
sx2767342a.1,sx2767342a,1,27.49590912069969,True
sx2767342a.2,sx2767342a,2,nan,False
sx2748780a.1,sx2748780a,1,27.58966702545768,True
sx2748780a.2,sx2748780a,2,nan,False
sx2823544a.1,sx2823544a,1,27.722409334147795,True
sx2823544a.2,sx2823544a,2,nan,False
sx3195321a.1,sx3195321a,1,27.915211744846637,True
sx3195321a.2,sx3195321a,2,nan,False
sx2823545a.1,sx2823545a,1,28.397858053618407,True
sx2823545a.2,sx2823545a,2,nan,False
sx3101782a.1,sx3101782a,1,28.139297845259406,True
sx3101782a.2,sx3101782a,2,nan,False
sx2936214a.1,sx2936214a,1,26.284741145333392,True
sx2936214a.2,sx2936214a,2,nan,False
sx3142049c.1,sx3142049c,1,26.31493632887009,True
sx3142049c.2,sx3142049c,2,nan,False
sx2804956a.1,sx2804956a,1,26.361040539139047,True
sx2804956a.2,sx2804956a,2,nan,False
sx2730106c.1,sx2730106c,1,26.14472693422519,True
sx2730106c.2,sx2730106c,2,nan,False
sx2936212a.1,sx2936212a,1,26.172376608856155,True
sx2936212a.2,sx2936212a,2,nan,False
sx3029495b.1,sx3029495b,1,nan,False
sx3029495b.2,sx3029495b,2,40.54886692175242,True
sx2804247b.1,sx2804247b,1,nan,False
sx2804247b.2,sx2804247b,2,40.657679168892685,True
sx3104115b.1,sx3104115b,1,nan,False
sx3104115b.2,sx3104115b,2,40.51356527168509,True
sx2954339b.1,sx2954339b,1,nan,False
sx2954339b.2,sx2954339b,2,40.23352135258888,True
sx3048200b.1,sx3048200b,1,nan,False
sx3048200b.2,sx3048200b,2,40.4384819074307,True
sx3216339b.1,sx3216339b,1,nan,False
sx3216339b.2,sx3216339b,2,40.63813228841095,True
sx3048201b.1,sx3048201b,1,nan,False
sx3048201b.2,sx3048201b,2,40.59962810534543,True
sx3141390b.1,sx3141390b,1,nan,False
sx3141390b.2,sx3141390b,2,39.9688906740888,True
sx2710537b.1,sx2710537b,1,nan,False
sx2710537b.2,sx2710537b,2,39.86086293534616,True
sx2673300b.1,sx2673300b,1,nan,False
sx2673300b.2,sx2673300b,2,39.71700043196629,True
sx3085388b.1,sx3085388b,1,nan,False
sx3085388b.2,sx3085388b,2,40.699362724049635,True
sx2822859b.1,sx2822859b,1,nan,False
sx2822859b.2,sx2822859b,2,39.70201734047235,True
sx2991902b.1,sx2991902b,1,nan,False
sx2991902b.2,sx2991902b,2,39.46548812929356,True
sx2991918b.1,sx2991918b,1,nan,False
sx2991918b.2,sx2991918b,2,39.31984272124422,True
sx2897764b.1,sx2897764b,1,nan,False
sx2897764b.2,sx2897764b,2,39.486744543200615,True
sx2860488b.1,sx2860488b,1,nan,False
sx2860488b.2,sx2860488b,2,39.18107130353468,True
sx2804260b.1,sx2804260b,1,nan,False
sx2804260b.2,sx2804260b,2,38.849577033751274,True
sx2973163b.1,sx2973163b,1,nan,False
sx2973163b.2,sx2973163b,2,38.35068262187575,True
sx3104130b.1,sx3104130b,1,nan,False
sx3104130b.2,sx3104130b,2,37.61698990753837,True
sx2879079b.1,sx2879079b,1,nan,False
sx2879079b.2,sx2879079b,2,37.63908181528054,True
sx2991917b.1,sx2991917b,1,nan,False
sx2991917b.2,sx2991917b,2,37.41629225379221,True
sx2841636b.1,sx2841636b,1,nan,False
sx2841636b.2,sx2841636b,2,37.08487648127466,True
sx3085389b.1,sx3085389b,1,nan,False
sx3085389b.2,sx3085389b,2,40.07163774577336,True
sx2673319c.1,sx2673319c,1,35.36098839333404,True
sx2673319c.2,sx2673319c,2,nan,False
sx2841631c.1,sx2841631c,1,nan,False
sx2841631c.2,sx2841631c,2,nan,False
sx3216350a.1,sx3216350a,1,35.16252269818826,True
sx3216350a.2,sx3216350a,2,nan,False
sx3141402c.1,sx3141402c,1,nan,False
sx3141402c.2,sx3141402c,2,nan,False
sx3197642c.1,sx3197642c,1,nan,False
sx3197642c.2,sx3197642c,2,nan,False
sx2691952a.1,sx2691952a,1,34.970601056627494,True
sx2691952a.2,sx2691952a,2,nan,False
sx2879081a.1,sx2879081a,1,34.50635158840863,True
sx2879081a.2,sx2879081a,2,nan,False
sx2785530a.1,sx2785530a,1,34.42750314552224,True
sx2785530a.2,sx2785530a,2,nan,False
sx2766723a.1,sx2766723a,1,34.593240671121606,True
sx2766723a.2,sx2766723a,2,nan,False
sx3122822a.1,sx3122822a,1,34.70285753949612,True
sx3122822a.2,sx3122822a,2,nan,False
sx2766747a.1,sx2766747a,1,36.68672551814465,True
sx2766747a.2,sx2766747a,2,nan,False
sx2858163a.1,sx2858163a,1,36.42362566345213,True
sx2858163a.2,sx2858163a,2,nan,False
sx3216346a.1,sx3216346a,1,36.178798211525276,True
sx3216346a.2,sx3216346a,2,nan,False
sx3029500a.1,sx3029500a,1,36.27778858364981,True
sx3029500a.2,sx3029500a,2,nan,False
sx3156034a.1,sx3156034a,1,36.07204727258923,True
sx3156034a.2,sx3156034a,2,nan,False
sx3066821a.1,sx3066821a,1,36.072842914030744,True
sx3066821a.2,sx3066821a,2,nan,False
sx2748140a.1,sx2748140a,1,36.22155778034157,True
sx2748140a.2,sx2748140a,2,nan,False
sx3141412a.1,sx3141412a,1,36.40925957753831,True
sx3141412a.2,sx3141412a,2,nan,False
sx2991915b.1,sx2991915b,1,nan,False
sx2991915b.2,sx2991915b,2,38.12440675754737,True
sx2673320b.1,sx2673320b,1,nan,False
sx2673320b.2,sx2673320b,2,38.21003478784287,True
sx2841634b.1,sx2841634b,1,nan,False
sx2841634b.2,sx2841634b,2,38.262139448344726,True
sx2766720a.1,sx2766720a,1,32.98202626263569,True
sx2766720a.2,sx2766720a,2,nan,False
sx3235254c.1,sx3235254c,1,30.807402837898195,True
sx3235254c.2,sx3235254c,2,nan,False
sx2935566c.1,sx2935566c,1,nan,False
sx2935566c.2,sx2935566c,2,nan,False
sx3141393c.1,sx3141393c,1,nan,False
sx3141393c.2,sx3141393c,2,nan,False
sx3030204a.1,sx3030204a,1,23.05971425170205,True
sx3030204a.2,sx3030204a,2,nan,False
sx3160868b.1,sx3160868b,1,nan,False
sx3160868b.2,sx3160868b,2,26.34405266493454,True
sx2785524c.1,sx2785524c,1,nan,False
sx2785524c.2,sx2785524c,2,nan,False
sx3235268c.1,sx3235268c,1,nan,False
sx3235268c.2,sx3235268c,2,nan,False
sx3122825a.1,sx3122825a,1,36.616086530067804,True
sx3122825a.2,sx3122825a,2,nan,False
sx2991920a.1,sx2991920a,1,36.75992416824984,True
sx2991920a.2,sx2991920a,2,nan,False
sx2973146b.1,sx2973146b,1,nan,False
sx2973146b.2,sx2973146b,2,36.2785129976873,True
sx2935568b.1,sx2935568b,1,nan,False
sx2935568b.2,sx2935568b,2,35.6930093058307,True
sx2814529a.1,sx2814529a,1,34.101222999769696,True
sx2814529a.2,sx2814529a,2,nan,False
sx2814529b.1,sx2814529b,1,34.101222999769696,True
sx2814529b.2,sx2814529b,2,34.1836932234119,True
sx2814529c.1,sx2814529c,1,34.101222999769696,True
sx2814529c.2,sx2814529c,2,nan,False
sx3122818c.1,sx3122818c,1,nan,False
sx3122818c.2,sx3122818c,2,nan,False
sx3048209b.1,sx3048209b,1,nan,False
sx3048209b.2,sx3048209b,2,38.30435320209959,True
sx2841628a.1,sx2841628a,1,28.13356456478835,True
sx2841628a.2,sx2841628a,2,nan,False
sx2673316a.1,sx2673316a,1,27.999915752174015,True
sx2673316a.2,sx2673316a,2,nan,False
sx2748143a.1,sx2748143a,1,28.970633335380196,True
sx2748143a.2,sx2748143a,2,nan,False
sx2860477a.1,sx2860477a,1,33.5592054082709,True
sx2860477a.2,sx2860477a,2,nan,False
sx3066811b.1,sx3066811b,1,nan,False
sx3066811b.2,sx3066811b,2,34.7960296851605,True
sx2954352c.1,sx2954352c,1,nan,False
sx2954352c.2,sx2954352c,2,nan,False
sx3160864b.1,sx3160864b,1,nan,False
sx3160864b.2,sx3160864b,2,25.263748204696896,True
sx3085401a.1,sx3085401a,1,29.61320962882892,True
sx3085401a.2,sx3085401a,2,nan,False
sx2766744b.1,sx2766744b,1,nan,False
sx2766744b.2,sx2766744b,2,36.1844486052004,True
sx2804259a.1,sx2804259a,1,36.53191214574049,True
sx2804259a.2,sx2804259a,2,nan,False
sx2860486c.1,sx2860486c,1,nan,False
sx2860486c.2,sx2860486c,2,nan,False
sx2785522b.1,sx2785522b,1,nan,False
sx2785522b.2,sx2785522b,2,36.64846054462177,True
sx2897766c.1,sx2897766c,1,nan,False
sx2897766c.2,sx2897766c,2,nan,False
sx3048889c.1,sx3048889c,1,nan,False
sx3048889c.2,sx3048889c,2,nan,False
sx3048890c.1,sx3048890c,1,nan,False
sx3048890c.2,sx3048890c,2,nan,False
sx2991921c.1,sx2991921c,1,nan,False
sx2991921c.2,sx2991921c,2,nan,False
sx3011293a.1,sx3011293a,1,23.594670774780923,True
sx3011293a.2,sx3011293a,2,nan,False
sx3011293b.1,sx3011293b,1,23.594670774780923,True
sx3011293b.2,sx3011293b,2,23.615980494212952,True
sx3011293c.1,sx3011293c,1,23.594670774780923,True
sx3011293c.2,sx3011293c,2,nan,False
sx3123509c.1,sx3123509c,1,23.654461603261186,True
sx3123509c.2,sx3123509c,2,nan,False
sx2841620b.1,sx2841620b,1,nan,False
sx2841620b.2,sx2841620b,2,32.96573664885419,True
sx2991929b.1,sx2991929b,1,nan,False
sx2991929b.2,sx2991929b,2,30.97015728805394,True
sx3160793c.1,sx3160793c,1,nan,False
sx3160793c.2,sx3160793c,2,nan,False
sx2691946b.1,sx2691946b,1,nan,False
sx2691946b.2,sx2691946b,2,29.377425508835625,True
sx2991940c.1,sx2991940c,1,nan,False
sx2991940c.2,sx2991940c,2,nan,False
sx3197636b.1,sx3197636b,1,nan,False
sx3197636b.2,sx3197636b,2,35.2162429411459,True
sx2991905a.1,sx2991905a,1,33.854869210324075,True
sx2991905a.2,sx2991905a,2,nan,False
sx3141395c.1,sx3141395c,1,nan,False
sx3141395c.2,sx3141395c,2,nan,False
sx2748135a.1,sx2748135a,1,36.27003607638131,True
sx2748135a.2,sx2748135a,2,nan,False
sx2729412a.1,sx2729412a,1,36.13777226640435,True
sx2729412a.2,sx2729412a,2,nan,False
sx2839305a.1,sx2839305a,1,23.908494307361398,True
sx2839305a.2,sx2839305a,2,nan,False
sx3160123a.1,sx3160123a,1,32.659996702989645,True
sx3160123a.2,sx3160123a,2,nan,False
sx2822861a.1,sx2822861a,1,33.255313090857335,True
sx2822861a.2,sx2822861a,2,nan,False
sx2841616a.1,sx2841616a,1,33.55155678810797,True
sx2841616a.2,sx2841616a,2,nan,False
sx3122812b.1,sx3122812b,1,nan,False
sx3122812b.2,sx3122812b,2,33.80577775191245,True
sx2897771b.1,sx2897771b,1,nan,False
sx2897771b.2,sx2897771b,2,26.908217329172103,True
sx3178973a.1,sx3178973a,1,32.891164008151854,True
sx3178973a.2,sx3178973a,2,nan,False
sx3141411c.1,sx3141411c,1,nan,False
sx3141411c.2,sx3141411c,2,nan,False
sx2710518a.1,sx2710518a,1,35.560025641122195,True
sx2710518a.2,sx2710518a,2,nan,False
sx3085391b.1,sx3085391b,1,nan,False
sx3085391b.2,sx3085391b,2,34.470334284936115,True
sx2955076a.1,sx2955076a,1,24.635070234865317,True
sx2955076a.2,sx2955076a,2,nan,False
sx2729430b.1,sx2729430b,1,nan,False
sx2729430b.2,sx2729430b,2,34.001980231401326,True
sx3142079b.1,sx3142079b,1,nan,False
sx3142079b.2,sx3142079b,2,26.172735138572698,True
sx2955055b.1,sx2955055b,1,nan,False
sx2955055b.2,sx2955055b,2,26.200582718962,True
sx2879753b.1,sx2879753b,1,nan,False
sx2879753b.2,sx2879753b,2,26.221729636931098,True
sx2842390c.1,sx2842390c,1,nan,False
sx2842390c.2,sx2842390c,2,nan,False
sx2710511a.1,sx2710511a,1,31.250921282451017,True
sx2710511a.2,sx2710511a,2,nan,False
sx2766719a.1,sx2766719a,1,31.34756005851061,True
sx2766719a.2,sx2766719a,2,nan,False
sx3160117b.1,sx3160117b,1,nan,False
sx3160117b.2,sx3160117b,2,34.762516033561,True
sx2897790c.1,sx2897790c,1,nan,False
sx2897790c.2,sx2897790c,2,nan,False
sx3066817a.1,sx3066817a,1,35.14194176298333,True
sx3066817a.2,sx3066817a,2,nan,False
sx2841641b.1,sx2841641b,1,nan,False
sx2841641b.2,sx2841641b,2,29.583687837869995,True
sx2674027b.1,sx2674027b,1,26.572240647843863,True
sx2674027b.2,sx2674027b,2,26.6332310334435,True
sx3010557a.1,sx3010557a,1,27.6125715873061,True
sx3010557a.2,sx3010557a,2,nan,False
sx3235242c.1,sx3235242c,1,nan,False
sx3235242c.2,sx3235242c,2,nan,False
sx2973150a.1,sx2973150a,1,29.90606061184244,True
sx2973150a.2,sx2973150a,2,nan,False
sx3066804a.1,sx3066804a,1,30.13478296766084,True
sx3066804a.2,sx3066804a,2,nan,False
sx2879067a.1,sx2879067a,1,34.904495890070734,True
sx2879067a.2,sx2879067a,2,nan,False
sx2710530b.1,sx2710530b,1,nan,False
sx2710530b.2,sx2710530b,2,30.052052540679476,True
sx2748781a.1,sx2748781a,1,28.248151558397492,True
sx2748781a.2,sx2748781a,2,nan,False
sx3197654a.1,sx3197654a,1,28.816818075072806,True
sx3197654a.2,sx3197654a,2,nan,False
sx2954361b.1,sx2954361b,1,nan,False
sx2954361b.2,sx2954361b,2,31.52507586963901,True
sx2935547b.1,sx2935547b,1,nan,False
sx2935547b.2,sx2935547b,2,32.1363161750551,True
sx3215385a.1,sx3215385a,1,27.75362792382711,True
sx3215385a.2,sx3215385a,2,nan,False
sx3215385b.1,sx3215385b,1,27.74422557110571,True
sx3215385b.2,sx3215385b,2,27.79309775641037,True
sx3215385c.1,sx3215385c,1,27.75362792382711,True
sx3215385c.2,sx3215385c,2,nan,False
sx2841622a.1,sx2841622a,1,34.08495234293257,True
sx2841622a.2,sx2841622a,2,nan,False
sx2879062c.1,sx2879062c,1,nan,False
sx2879062c.2,sx2879062c,2,nan,False
sx2917255c.1,sx2917255c,1,nan,False
sx2917255c.2,sx2917255c,2,nan,False
sx3160862c.1,sx3160862c,1,nan,False
sx3160862c.2,sx3160862c,2,nan,False
sx3067447a.1,sx3067447a,1,26.154162986850313,True
sx3067447a.2,sx3067447a,2,nan,False
sx3179637c.1,sx3179637c,1,nan,False
sx3179637c.2,sx3179637c,2,nan,False
sx2822867b.1,sx2822867b,1,nan,False
sx2822867b.2,sx2822867b,2,34.947294846741826,True
sx2766741a.1,sx2766741a,1,33.887970726603946,True
sx2766741a.2,sx2766741a,2,nan,False
sx2897807b.1,sx2897807b,1,nan,False
sx2897807b.2,sx2897807b,2,33.3316560898934,True
sx2823611a.1,sx2823611a,1,23.03499688240769,True
sx2823611a.2,sx2823611a,2,nan,False
sx3141398a.1,sx3141398a,1,35.86394467743008,True
sx3141398a.2,sx3141398a,2,nan,False
sx3235251c.1,sx3235251c,1,nan,False
sx3235251c.2,sx3235251c,2,nan,False
sx2935551c.1,sx2935551c,1,nan,False
sx2935551c.2,sx2935551c,2,nan,False
sx3235252b.1,sx3235252b,1,nan,False
sx3235252b.2,sx3235252b,2,34.931378484933184,True
sx2917328b.1,sx2917328b,1,25.271855436462303,True
sx2917328b.2,sx2917328b,2,25.315408632891035,True
sx2989565a.1,sx2989565a,1,25.60126368872618,True
sx2989565a.2,sx2989565a,2,nan,False
sx2692655c.1,sx2692655c,1,24.678821777796458,True
sx2692655c.2,sx2692655c,2,nan,False
sx2861219b.1,sx2861219b,1,nan,False
sx2861219b.2,sx2861219b,2,24.90456133097033,True
sx2674051a.1,sx2674051a,1,25.716063470079796,True
sx2674051a.2,sx2674051a,2,nan,False
sx2804249c.1,sx2804249c,1,26.815964068560543,True
sx2804249c.2,sx2804249c,2,nan,False
sx3030205c.1,sx3030205c,1,nan,False
sx3030205c.2,sx3030205c,2,nan,False
sx3085395a.1,sx3085395a,1,31.15237370177169,True
sx3085395a.2,sx3085395a,2,nan,False
sx2767409b.1,sx2767409b,1,nan,False
sx2767409b.2,sx2767409b,2,26.57945817189817,True
sx3217064b.1,sx3217064b,1,nan,False
sx3217064b.2,sx3217064b,2,27.250595240922934,True
sx2729405b.1,sx2729405b,1,nan,False
sx2729405b.2,sx2729405b,2,31.605944752035228,True
sx3179699b.1,sx3179699b,1,nan,False
sx3179699b.2,sx3179699b,2,31.948152186488425,True
sx2898526c.1,sx2898526c,1,nan,False
sx2898526c.2,sx2898526c,2,nan,False
sx2674052c.1,sx2674052c,1,nan,False
sx2674052c.2,sx2674052c,2,nan,False
sx2851933a.1,sx2851933a,1,33.940760804417096,True
sx2851933a.2,sx2851933a,2,nan,False
sx2851933b.1,sx2851933b,1,33.940760804417096,True
sx2851933b.2,sx2851933b,2,34.0234582732728,True
sx2851933c.1,sx2851933c,1,33.92195609897429,True
sx2851933c.2,sx2851933c,2,nan,False
sx2860492c.1,sx2860492c,1,nan,False
sx2860492c.2,sx2860492c,2,nan,False
sx3197645a.1,sx3197645a,1,33.056930452947384,True
sx3197645a.2,sx3197645a,2,nan,False
sx3048211a.1,sx3048211a,1,33.359596689383636,True
sx3048211a.2,sx3048211a,2,nan,False
sx2804253a.1,sx2804253a,1,30.889583512023222,True
sx2804253a.2,sx2804253a,2,nan,False
sx3178981b.1,sx3178981b,1,nan,False
sx3178981b.2,sx3178981b,2,32.27469496867412,True
sx2785525c.1,sx2785525c,1,nan,False
sx2785525c.2,sx2785525c,2,nan,False
sx2860483b.1,sx2860483b,1,nan,False
sx2860483b.2,sx2860483b,2,35.154806530331186,True
sx3141397b.1,sx3141397b,1,nan,False
sx3141397b.2,sx3141397b,2,35.26403996021626,True
sx3253995c.1,sx3253995c,1,nan,False
sx3253995c.2,sx3253995c,2,nan,False
sx2710536a.1,sx2710536a,1,32.340830657133914,True
sx2710536a.2,sx2710536a,2,nan,False
sx3197638a.1,sx3197638a,1,32.5118962757979,True
sx3197638a.2,sx3197638a,2,nan,False
sx2935557a.1,sx2935557a,1,32.66892027996149,True
sx2935557a.2,sx2935557a,2,nan,False
sx2673311a.1,sx2673311a,1,32.78637533795912,True
sx2673311a.2,sx2673311a,2,nan,False
sx2729413a.1,sx2729413a,1,31.78524536931387,True
sx2729413a.2,sx2729413a,2,nan,False
sx3122848c.1,sx3122848c,1,nan,False
sx3122848c.2,sx3122848c,2,nan,False
sx2973169a.1,sx2973169a,1,36.83923360172328,True
sx2973169a.2,sx2973169a,2,nan,False
sx2822868a.1,sx2822868a,1,34.5463521660365,True
sx2822868a.2,sx2822868a,2,nan,False
sx2860493a.1,sx2860493a,1,34.58279188005942,True
sx2860493a.2,sx2860493a,2,nan,False
sx3178976a.1,sx3178976a,1,36.577900736174584,True
sx3178976a.2,sx3178976a,2,nan,False
sx2673317a.1,sx2673317a,1,35.24973993479547,True
sx2673317a.2,sx2673317a,2,nan,False
sx2729428a.1,sx2729428a,1,34.801373774827,True
sx2729428a.2,sx2729428a,2,nan,False
sx2973159a.1,sx2973159a,1,35.081911775822704,True
sx2973159a.2,sx2973159a,2,nan,False
sx3254216a.1,sx3254216a,1,38.68200167861755,True
sx3254216a.2,sx3254216a,2,nan,False
sx2973180b.1,sx2973180b,1,nan,False
sx2973180b.2,sx2973180b,2,37.647907265961436,True
sx3066816a.1,sx3066816a,1,34.719132590375644,True
sx3066816a.2,sx3066816a,2,nan,False
sx3216351a.1,sx3216351a,1,34.40795278384317,True
sx3216351a.2,sx3216351a,2,nan,False
sx2841635a.1,sx2841635a,1,30.829308302377463,True
sx2841635a.2,sx2841635a,2,nan,False
sx3254217c.1,sx3254217c,1,31.173326705023065,True
sx3254217c.2,sx3254217c,2,nan,False
sx2822870c.1,sx2822870c,1,nan,False
sx2822870c.2,sx2822870c,2,nan,False
sx2766725c.1,sx2766725c,1,nan,False
sx2766725c.2,sx2766725c,2,nan,False
sx2879078a.1,sx2879078a,1,34.544664165949996,True
sx2879078a.2,sx2879078a,2,nan,False
sx3048221a.1,sx3048221a,1,34.68529607213398,True
sx3048221a.2,sx3048221a,2,nan,False
sx2879092c.1,sx2879092c,1,nan,False
sx2879092c.2,sx2879092c,2,nan,False
sx2691954b.1,sx2691954b,1,35.34743198710851,True
sx2691954b.2,sx2691954b,2,35.383622160217655,True
sx3104135a.1,sx3104135a,1,36.82213731262409,True
sx3104135a.2,sx3104135a,2,nan,False
sx2991943c.1,sx2991943c,1,nan,False
sx2991943c.2,sx2991943c,2,nan,False
sx3233353a.1,sx3233353a,1,34.19726381318655,True
sx3233353a.2,sx3233353a,2,nan,False
sx3141403a.1,sx3141403a,1,32.327153391598856,True
sx3141403a.2,sx3141403a,2,nan,False
sx2785546a.1,sx2785546a,1,32.50802224074578,True
sx2785546a.2,sx2785546a,2,nan,False
sx2879087a.1,sx2879087a,1,32.50236935966868,True
sx2879087a.2,sx2879087a,2,nan,False
sx2785531a.1,sx2785531a,1,31.93254803403429,True
sx2785531a.2,sx2785531a,2,nan,False
sx3216358a.1,sx3216358a,1,32.06839298318327,True
sx3216358a.2,sx3216358a,2,nan,False
sx2748139b.1,sx2748139b,1,nan,False
sx2748139b.2,sx2748139b,2,35.94070714598445,True
sx2935559a.1,sx2935559a,1,37.940502184526686,True
sx2935559a.2,sx2935559a,2,nan,False
sx3048231b.1,sx3048231b,1,nan,False
sx3048231b.2,sx3048231b,2,35.51218169862929,True
sx2691959b.1,sx2691959b,1,nan,False
sx2691959b.2,sx2691959b,2,16.22794655571352,True
sx2731712b.1,sx2731712b,1,nan,False
sx2731712b.2,sx2731712b,2,36.346570006614726,True
sx3010580b.1,sx3010580b,1,nan,False
sx3010580b.2,sx3010580b,2,36.478750610471124,True
sx3216361b.1,sx3216361b,1,nan,False
sx3216361b.2,sx3216361b,2,35.11879750079238,True
sx2879089c.1,sx2879089c,1,nan,False
sx2879089c.2,sx2879089c,2,nan,False
sx3232301c.1,sx3232301c,1,nan,False
sx3232301c.2,sx3232301c,2,nan,False
sx2763811c.1,sx2763811c,1,nan,False
sx2763811c.2,sx2763811c,2,nan,False
sx2970258c.1,sx2970258c,1,nan,False
sx2970258c.2,sx2970258c,2,nan,False
sx2763812c.1,sx2763812c,1,nan,False
sx2763812c.2,sx2763812c,2,nan,False
sx3101194c.1,sx3101194c,1,nan,False
sx3101194c.2,sx3101194c,2,nan,False
sx2916625b.1,sx2916625b,1,nan,False
sx2916625b.2,sx2916625b,2,34.09154984926635,True
sx2955047a.1,sx2955047a,1,26.47891315854112,True
sx2955047a.2,sx2955047a,2,nan,False
sx3066830b.1,sx3066830b,1,nan,False
sx3066830b.2,sx3066830b,2,35.57343296018968,True
sx2673343b.1,sx2673343b,1,nan,False
sx2673343b.2,sx2673343b,2,35.8737748044091,True
sx2766748a.1,sx2766748a,1,32.344122096721826,True
